Date,Close,High,Low,Open,Volume,return_1d,MA_10,MA_50,volatility,volume_change,RSI,target
2005-03-15,1.7089999914169312,1.7424999475479126,1.6950000524520874,1.7289999723434448,101412000.0,-0.012138744176316218,1.7649499893188476,1.9234000110626222,0.009531868717950908,-0.06678936228950028,30.844019671752875,0
2005-03-16,1.69350004196167,1.722000002861023,1.6799999475479126,1.694000005722046,107400000.0,-0.009069601833297969,1.7567999958992004,1.9127500104904174,0.00938018102482873,0.059046266713998374,29.122615957078807,1
2005-03-17,1.6985000371932983,1.722000002861023,1.6790000200271606,1.6790000200271606,97160000.0,0.0029524624196859417,1.7483999967575072,1.904580008983612,0.00925415246705093,-0.09534450651769089,30.47065933400242,1
2005-03-18,1.7079999446868896,1.7139999866485596,1.6825000047683716,1.7074999809265137,105894000.0,0.005593115858442577,1.7399499893188477,1.896970007419586,0.009252036540276317,0.08989296006587066,33.07512262460557,0
2005-03-21,1.683500051498413,1.7315000295639038,1.6770000457763672,1.7105000019073486,121688000.0,-0.014344200223594172,1.726699995994568,1.8895900082588195,0.007199674313264214,0.14914914914914923,29.958399421413702,0
2005-03-22,1.6575000286102295,1.6970000267028809,1.653499960899353,1.684999942779541,109814000.0,-0.01544402856717586,1.7133000016212463,1.8804200100898742,0.007403118976210409,-0.09757741108408391,27.045739047969363,1
2005-03-23,1.659000039100647,1.6920000314712524,1.6410000324249268,1.6545000076293943,126474000.0,0.0009049836890049345,1.7022000074386596,1.8717600107192993,0.0076930333084207336,0.15171107509060766,27.483776925804705,0
2005-03-24,1.6440000534057615,1.694000005722046,1.6434999704360962,1.6699999570846558,106746000.0,-0.009041582484239807,1.6920500159263612,1.8630000114440919,0.007319790884683331,-0.15598462925186207,25.81458099914846,1
2005-03-28,1.6694999933242798,1.6825000047683716,1.6510000228881836,1.6549999713897705,86532000.0,0.015510911855320053,1.6852500200271607,1.8540900111198426,0.010002712685178055,-0.18936540947670166,33.237834811560816,1
2005-03-29,1.6714999675750732,1.7074999809265137,1.6614999771118164,1.6640000343322754,122746000.0,0.0011979480436001833,1.6794000148773194,1.8449200081825257,0.0101307928252637,0.41850413719779955,33.797361728209154,1
2005-03-30,1.715999960899353,1.72599995136261,1.6755000352859497,1.6794999837875366,106996000.0,0.02662279042029425,1.6801000118255616,1.834690008163452,0.013322967752366723,-0.1283137536050054,44.868889123428,0
2005-03-31,1.7135000228881836,1.7274999618530271,1.7000000476837158,1.7244999408721924,71086000.0,-0.0014568403660447649,1.6821000099182128,1.8243800067901612,0.012927783187170073,-0.33562002317843653,44.41946175967552,0
2005-04-01,1.7005000114440918,1.7354999780654907,1.6890000104904177,1.7315000295639038,100368000.0,-0.0075868171989748046,1.6823000073432923,1.8144300079345703,0.013200261630908016,0.4119235855161354,42.0601558806045,1
2005-04-04,1.75,1.758999943733215,1.690500020980835,1.7000000476837158,146844000.0,0.02910907863733092,1.6865000128746033,1.8070700073242187,0.01605468730905879,0.4630559540889527,52.422512006283256,1
2005-04-05,1.7640000581741333,1.7669999599456787,1.749500036239624,1.7615000009536743,98660000.0,0.008000033242361981,1.6945500135421754,1.8011900067329407,0.01496018153385342,-0.3281305330827272,54.88036655816581,0
2005-04-06,1.741000056266785,1.7599999904632568,1.7309999465942385,1.7549999952316284,105522000.0,-0.013038549404105537,1.7029000163078307,1.7956300067901612,0.014614171565702955,0.06955199675653767,50.28446013274239,1
2005-04-07,1.7450000047683716,1.746000051498413,1.725000023841858,1.7339999675750732,76146000.0,0.002297500501041716,1.7115000128746032,1.7895900082588196,0.01457716903624085,-0.27838744527207593,51.05217296908358,0
2005-04-08,1.7300000190734863,1.746500015258789,1.7285000085830688,1.7374999523162842,60260000.0,-0.00859598031741915,1.7201000094413756,1.78285001039505,0.014529531679558673,-0.20862553515614735,48.05529526516729,0
2005-04-11,1.7300000190734863,1.75,1.718000054359436,1.7300000190734863,65062000.0,0.0,1.7261500120162965,1.7751400113105773,0.014129630963127571,0.07968801858612684,48.05529526516729,1
2005-04-12,1.7315000295639038,1.7319999933242798,1.6829999685287476,1.7200000286102295,123944000.0,0.0008670580773870729,1.7321500182151794,1.7675500106811524,0.014136409854084646,0.9050136792597829,48.40654999149398,0
2005-04-13,1.715000033378601,1.7354999780654907,1.7074999809265137,1.7174999713897705,82502000.0,-0.009529307481131455,1.7320500254631042,1.7586300110816955,0.012072712019934121,-0.33436067901632993,44.81655689386588,0
2005-04-14,1.6985000371932983,1.725000023841858,1.694000005722046,1.7130000591278076,83568000.0,-0.00962098884208018,1.7305500268936158,1.7501200103759766,0.012452742418583218,0.012920898887299748,41.50187480189159,0
2005-04-15,1.6510000228881836,1.7000000476837158,1.6510000228881836,1.6979999542236328,119700000.0,-0.02796586003236512,1.7256000280380248,1.7412600088119508,0.015076215080194903,0.4323664560597358,33.7606631359165,0
2005-04-18,1.649999976158142,1.6790000200271606,1.6419999599456787,1.6449999809265137,138340000.0,-0.0006057218147653698,1.715600025653839,1.7385100078582765,0.010225915260273232,0.15572263993316615,33.61848572178728,0
2005-04-19,1.6390000581741333,1.6684999465942385,1.600499987602234,1.659000039100647,132388000.0,-0.006666617056335311,1.7031000256538391,1.7355700087547303,0.009002224853883993,-0.04302443255746713,32.02110025364112,1
2005-04-20,1.662500023841858,1.687999963760376,1.6449999809265137,1.6549999713897705,184310000.0,0.014337989526311379,1.6952500224113465,1.733130009174347,0.010999543848056938,0.3921956672810225,38.720129649537355,1
2005-04-21,1.6864999532699585,1.694499969482422,1.6445000171661377,1.6749999523162842,153894000.0,0.01443604756927419,1.6894000172615051,1.7305600070953369,0.012417340543505854,-0.16502631436167325,44.71241881614786,0
2005-04-22,1.6519999504089355,1.68149995803833,1.6454999446868896,1.6744999885559082,127840000.0,-0.02045656911767524,1.6816000103950501,1.72771000623703,0.01349539706131091,-0.16929834821370549,38.83376045255856,1
2005-04-25,1.6764999628067017,1.6794999837875366,1.652500033378601,1.656499981880188,84908000.0,0.014830516424471751,1.6762500047683715,1.7254600048065185,0.01479925341099761,-0.3358260325406759,44.42211474224834,0
2005-04-26,1.6354999542236328,1.6990000009536743,1.628999948501587,1.6714999675750732,279386000.0,-0.024455716965498087,1.6666499972343445,1.7223900032043458,0.016160786217360012,2.290455551891459,38.141871362117826,0
2005-04-27,1.5859999656677246,1.587000012397766,1.5299999713897705,1.5420000553131104,586258000.0,-0.030265967558162132,1.6537499904632569,1.7180800032615662,0.017956022003976824,1.0983800190417559,32.21942812704627,1
