Date,Close,High,Low,Open,Volume,return_1d,MA_10,MA_50,volatility,volume_change,RSI,target
2005-03-15,0.1936707347631454,0.2005466120474173,0.1935176205513935,0.1986369466805031,378108000.0,-0.020099202245904557,0.20283093899488444,0.18825867623090742,0.022277322693685615,-0.33914301893915555,44.20217043903223,0
2005-03-16,0.1903859227895736,0.1959627348022383,0.1903089148495324,0.1929070892495007,535356000.0,-0.01696080710174952,0.20042438060045237,0.18846343010663982,0.021588885730900655,0.4158811768066266,41.66568072245074,0
2005-03-17,0.1884753704071045,0.1916841167981371,0.1880169702591525,0.1909965234067881,442584000.0,-0.010035155721994982,0.1981171071529388,0.18879957795143124,0.021582725551249706,-0.1732902965503329,40.22002472565144,0
2005-03-18,0.1846559941768646,0.1892399125873957,0.1812180553689663,0.1886284256528244,639012000.0,-0.020264590657071424,0.1955195695161819,0.18902725130319592,0.02160176784132406,0.4438208340111707,37.424516026098715,1
2005-03-21,0.1909965574741363,0.1914549440426912,0.1834330834648589,0.1845790635474064,654456000.0,0.03433716476703519,0.19334220737218852,0.18941534429788587,0.0254718173914405,0.024168560214831603,44.340838855202875,0
2005-03-22,0.1875585913658142,0.1929071124324533,0.1868709979466274,0.1911496317404176,622992000.0,-0.018000146985830523,0.19189827442169188,0.18980039387941358,0.02153864283846994,-0.04807657046463021,41.65257829460856,1
2005-03-23,0.1916079968214035,0.1929070771090527,0.1869479716637001,0.1873293638110779,728784000.0,0.021590082470236416,0.19138642996549604,0.19025878548622127,0.02215575599780213,0.1698127744818554,45.819228088547085,1
2005-03-24,0.191990241408348,0.197337844827875,0.1918371408746279,0.1921424266448648,865356000.0,0.001994930239267445,0.19092041552066802,0.19082873135805126,0.022192732621148306,0.187397088849371,46.2097127302023,0
2005-03-28,0.1898505091667175,0.1948167352797725,0.1880169362290921,0.1920663758733344,511188000.0,-0.011145005214507009,0.19068351238965986,0.1913833853602409,0.021306673198824087,-0.4092743333379557,44.28562734726687,0
2005-03-29,0.1856489330530166,0.1917611404434712,0.1848082389980538,0.1896213658092241,587400000.0,-0.022130971005251632,0.18948408514261242,0.1918203809857368,0.01949797180685923,0.1490880067607221,40.70183718906355,0
2005-03-30,0.1856489330530166,0.1883232005275832,0.1793075324004013,0.1857250257078557,858708000.0,0.0,0.18868190497159953,0.1922466871142387,0.018918602867569106,0.46187946884576103,40.70183718906355,0
2005-03-31,0.1815233379602432,0.1858780631050552,0.1806826441911686,0.1845789829675391,518316000.0,-0.022222562903688958,0.18779564648866648,0.19253853529691692,0.019384661209399565,-0.3964001732835841,37.267421570204206,0
2005-04-01,0.1797658950090408,0.1848082144115521,0.1786969231317745,0.1837392425342858,510756000.0,-0.009681636372218416,0.18692469894886013,0.19287162154912946,0.019373942051354846,-0.014585696756418853,35.87857786144566,0
2005-04-04,0.1786969602108001,0.1793075457514222,0.1747236255222584,0.178773052871305,421428000.0,-0.005946260263588687,0.18632879555225368,0.1931757017970085,0.01859722651814899,-0.1748936870051453,35.023629580675816,0
2005-04-05,0.1755643337965011,0.182516321563441,0.1744944462301934,0.1787730811975678,430128000.0,-0.017530384459834014,0.18478557318449015,0.19341100543737408,0.013532929103259761,0.02064409578860449,32.57390887146819,1
2005-04-06,0.1782385408878326,0.1818286657207642,0.1776270401619074,0.1788491263162144,567468000.0,0.015232063560422393,0.183853568136692,0.19383120387792585,0.01489954121030789,0.3193003013056579,36.64761331931743,1
2005-04-07,0.1815233379602432,0.183356910756318,0.1760987258621358,0.1791552861667639,506352000.0,0.01842921882129711,0.18284510225057599,0.19426209151744836,0.014294384938404703,-0.10769946499185856,41.336079720262674,0
2005-04-08,0.1791553646326065,0.1863365447456818,0.1787730570645318,0.1822871036404934,621540000.0,-0.013045007624062799,0.18156161457300182,0.19460436552762977,0.014232639725745462,0.22748601763200305,39.090189383674236,0
