Date,Close,High,Low,Open,Volume
,JPM,JPM,JPM,JPM,JPM
2005-01-03,22.26849937438965,22.575649428880915,22.188865628620213,22.45620206492333,14957900
2005-01-04,22.038991928100586,22.41195153338586,21.987351401042734,22.366047869864595,11360900
2005-01-05,22.08488655090332,22.331610980505445,22.02750699499076,22.14800077919776,9770200
2005-01-06,22.211111068725586,22.366032543740584,22.170946485070473,22.245538792775246,9115900
2005-01-07,22.033248901367188,22.302925188295067,22.027509850628796,22.199644163069397,9971200
2005-01-10,21.95865821838379,22.096364803192262,21.83242535830377,21.95865821838379,9284500
2005-01-11,21.746356964111328,21.94717995748072,21.746356964111328,21.86111170957586,8966300
2005-01-12,21.797992706298828,21.82094233708711,21.55700297817093,21.803729566794402,9075900
2005-01-13,21.671756744384766,22.021764281616555,21.637329019986247,21.803726404703927,9646600
2005-01-14,21.6947078704834,21.792249803300965,21.602902797146914,21.677492914428957,7346500
2005-01-18,22.033248901367188,22.084889413980022,21.528319687909086,21.637337575066606,9729100
2005-01-19,21.711931228637695,22.06193892546574,21.70619436635822,21.809473209035453,15845900
2005-01-20,21.37339973449707,21.706194660184913,21.293070528657026,21.688979695500116,15240300
2005-01-21,21.143878936767578,21.51110148309501,21.143878936767578,21.373392754621477,14174400
2005-01-24,21.161094665527344,21.35618076115727,21.09223920438309,21.149618755336636,12870700
2005-01-25,21.149620056152344,21.350443024826287,21.132407284210633,21.22421238257675,9986100
2005-01-26,21.132408142089844,21.22995010546089,21.09224135791827,21.115193180643086,14555600
2005-01-27,21.086502075195312,21.172570306126687,20.94879334346632,21.011909754308522,9791100
2005-01-28,21.229963302612305,21.229963302612305,21.017664282452323,21.161109980442948,15282000
2005-01-31,21.419300079345703,21.45946467606038,21.367659570883063,21.390609205572623,14111800
2005-02-01,21.5168399810791,21.597169166799482,21.402083063418782,21.5168399810791,14015400
2005-02-02,21.528316497802734,21.53979240877246,21.447987309820885,21.516840586833013,13147400
2005-02-03,21.453725814819336,21.534055008956503,21.43077399112118,21.499629462215648,10737700
2005-02-04,21.625871658325195,21.654562547665602,21.459476319711587,21.482425966853345,10662400
2005-02-07,21.78652572631836,21.84390311001578,21.57422459126276,21.63160416376706,9438000
2005-02-08,21.666027069091797,21.79799897531043,21.625862467653644,21.757832185065663,7579200
2005-02-09,21.5168399810791,21.654548720032714,21.48815129886556,21.579956395232585,7084500
2005-02-10,21.488147735595703,21.608641494195407,21.453720009364737,21.551264139282917,8872600
2005-02-11,21.505361557006836,21.56274110353387,21.3102754764267,21.402080562064064,10676700
2005-02-14,21.5168399810791,21.55700457393929,21.38487029185189,21.55700457393929,6686000
2005-02-15,21.5455265045166,21.660283410678733,21.4881491458385,21.614379772691507,8145300
2005-02-16,21.419300079345703,21.47667744927914,21.333231835639182,21.4250369408165,9579800
2005-02-17,21.10371971130371,21.44225147484607,21.10371971130371,21.390610962142777,12155800
2005-02-18,20.948793411254883,21.09223900406733,20.82829963860588,21.02912478182693,17789700
2005-02-22,20.615995407104492,21.017643400178695,20.598782640865966,20.94878795761365,14882000
2005-02-23,20.93157958984375,20.988959137372103,20.656164328125456,20.75944532487056,12550200
2005-02-24,21.046337127685547,21.16683089790215,20.914367447618886,20.954532037691088,9123400
2005-02-25,21.212743759155273,21.27586019636631,21.029133499345146,21.046346277200172,8776200
2005-02-28,20.97174644470215,21.241424875209255,20.954533672986773,21.21273619274824,11403900
2005-03-01,21.28158950805664,21.425035109435072,21.161095728212235,21.229949004008155,10170900
2005-03-02,21.224212646484375,21.47093707300612,21.155357180248973,21.22994950760088,9392100
2005-03-03,21.23569107055664,21.33323524158448,21.05781988208124,21.31602246561762,8372400
2005-03-04,21.5225772857666,21.683237849326115,21.29880249555842,21.373394821896547,12698300
2005-03-07,21.42503547668457,21.545529258594375,21.40782270464209,21.52257743666692,11265600
2005-03-08,21.195520401000977,21.390606498413813,21.17830762996064,21.361917817077885,9934400
2005-03-09,20.92584800720215,21.126671002186118,20.851255671005323,21.075030490789313,17648000
2005-03-10,20.86273193359375,21.000438507092362,20.82256733392278,20.931585220343056,11903100
2005-03-11,20.719276428222656,20.87419789113032,20.656160033467074,20.80534244841215,9297300
2005-03-14,20.914371490478516,20.93732331461534,20.575839745282824,20.71928536292835,13097500
2005-03-15,20.79960823059082,21.040595744290904,20.76518050485977,20.948790664480526,8607000
2005-03-16,20.79960823059082,20.885676450515568,20.68485133362641,20.79960823059082,13404700
2005-03-17,20.742229461669922,20.816819579124054,20.598783897450367,20.782394044546947,9034600
2005-03-18,20.661897659301758,20.799606361042418,20.552879820827677,20.747965871490365,18106400
2005-03-21,20.535675048828125,20.62748015612813,20.369277607844868,20.58731555848478,11448100
2005-03-22,20.116811752319336,20.656166420894703,20.0594321989776,20.656166420894703,14833000
2005-03-23,20.042226791381836,20.248788881695724,20.013538098573118,20.116819143730066,17485800
2005-03-24,20.042226791381836,20.168459666308536,20.0077990467272,20.139768784692862,11987900
2005-03-28,19.996315002441406,20.12828687556153,19.927461729931046,20.042218643319025,8804800
2005-03-29,19.841398239135742,20.13976318800132,19.692213575896602,19.88156283566789,14720400
2005-03-30,20.053693771362305,20.070906541617006,19.778278503257116,19.806967183283618,11279800
2005-03-31,19.85287094116211,20.04222019119679,19.812706346695283,20.02500741894136,13312200
2005-04-01,19.65204429626465,20.14549743756227,19.416793634576926,19.961887271796527,20140200
2005-04-04,19.5709228515625,19.67523946506859,19.327516683130472,19.512967949196078,15639300
2005-04-05,20.040340423583984,20.144654788917546,19.686823383597567,19.70420874269438,15200900
2005-04-06,20.09829330444336,20.231586217334815,20.063520375133663,20.13886061659499,10676000
2005-04-07,20.167831420898438,20.341691598257057,20.092491200100596,20.138855093130683,8304500
2005-04-08,19.99397087097168,20.25476223752607,19.99397087097168,20.20260396421519,6360800
2005-04-11,20.06351661682129,20.173629766965842,20.034540286534092,20.092492947108486,7172800
2005-04-12,20.306926727294922,20.399652329260768,19.849093100384234,20.063520640414115,14425600
2005-04-13,20.034542083740234,20.335900809415616,19.993974775548597,20.312718858805397,11500600
2005-04-14,19.814319610595703,20.057725690597035,19.814319610595703,20.03454373807259,11012300
2005-04-15,19.66364097595215,20.109883605383363,19.6404590238577,19.84909217120244,15012100
2005-04-18,20.07511329650879,20.23738256083645,19.82591280586107,19.84909476098014,16011300
2005-04-19,20.2547607421875,20.376462634010704,20.098285933806856,20.127262258895446,10932200
2005-04-20,20.1446475982666,20.793728775724798,20.127262245375505,20.64884493962729,25470000
2005-04-21,20.306926727294922,20.382264758999664,19.889660413072246,20.295335750705096,16555800
2005-04-22,20.208398818969727,20.38805558919592,20.028744259495646,20.150446163155916,13476600
2005-04-25,20.382266998291016,20.3996545704624,20.21999772971131,20.272156024719497,9174600
2005-04-26,20.33010482788086,20.53294135288301,20.306922879094238,20.388057489095097,8410100
2005-04-27,20.573518753051758,20.718402687932404,20.26636551854588,20.330114803613906,11456900
2005-04-28,20.295339584350586,20.579310826806818,20.283748605571308,20.457608865754146,12987700
2005-04-29,20.56770896911621,20.573503349441623,20.237371811022303,20.301121048360567,14205800
2005-05-02,20.61408042907715,20.631465789057625,20.353288975606045,20.61987702290584,10170400
2005-05-03,20.573518753051758,20.758970012838713,20.440225798251973,20.619882673375198,12748700
2005-05-04,20.921232223510742,20.96179953467122,20.54453544691309,20.579306164620554,12880000
2005-05-05,20.805334091186523,20.973397776751995,20.5851098894843,20.950218027167615,8286700
2005-05-06,20.63725471496582,20.892249479863096,20.573505471053508,20.8632731537444,7313800
